employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,promotion_year,salary_increase_percent,explanation_notes
E01399,Employee_1399,18,Finance,Bachelor,Senior,1202278,1,2010,2.56,2.68,3.66,0.74,26,3,0.6,0.9,41,0,0.26,0.75,0,0.61,2.92,0.91,2,0.47,0.49,1.02,2,False,True,0,,0,
E01400,Employee_1400,6,IT,Bachelor,Mid,711002,1,2025,3.06,3.9,3.39,0.87,16,3,0.19,0.92,12,1,0.93,0.56,0,0.94,4.21,0.69,0,0.8,0.68,0.87,2,False,False,1,2025.0,16,
E01401,Employee_1401,20,Finance,Bachelor,Senior,1300749,0,2016,1.92,1.0,4.42,0.92,27,4,0.07,1.0,61,1,0.99,0.63,0,0.82,4.49,0.68,1,1.0,0.61,0.92,3,False,False,0,,0,
E01402,Employee_1402,24,Sales,Diploma,Mid,626444,3,2013,3.06,2.84,3.01,1.0,51,5,0.37,0.89,18,0,0.96,0.65,1,0.94,2.75,0.64,0,0.73,0.55,1.3,1,False,True,0,,0,
E01403,Employee_1403,6,Operations,Diploma,Mid,1005014,1,2020,4.32,4.0,3.87,1.0,20,2,0.69,0.94,5,0,0.88,0.57,1,0.81,4.09,0.8,4,0.66,0.76,0.85,2,False,True,0,,0,
E01404,Employee_1404,17,IT,Master,Entry,525521,1,2016,3.02,4.17,3.01,1.0,51,2,0.26,0.94,40,3,1.0,0.65,0,0.87,3.44,0.69,5,0.41,0.49,1.24,2,False,False,0,,0,
E01405,Employee_1405,14,IT,Diploma,Entry,660015,1,2016,3.11,3.41,4.37,0.84,64,2,0.21,1.0,24,2,0.74,0.29,0,0.76,3.75,0.58,1,0.4,0.61,0.91,2,False,True,0,,0,
E01406,Employee_1406,25,Sales,Master,Senior,1548112,2,2006,4.57,4.1,3.12,1.0,60,4,0.22,0.96,80,2,0.38,0.8,0,1.0,4.17,0.77,3,0.75,1.0,1.14,2,False,False,1,2025.0,16,
E01407,Employee_1407,20,Sales,Diploma,Entry,564302,2,2018,3.64,3.92,4.71,1.0,39,1,0.66,0.91,26,2,1.0,0.34,0,0.7,3.57,0.03,0,0.14,0.5,0.6,1,False,False,0,,0,
E01408,Employee_1408,12,Sales,Bachelor,Mid,1116165,2,2024,3.2,2.47,4.21,1.0,58,1,0.13,0.98,15,2,0.81,0.64,0,1.0,3.07,1.0,5,0.77,0.37,1.11,2,False,False,0,,0,
E01409,Employee_1409,8,IT,PhD,Entry,567326,1,2023,2.18,2.02,3.48,0.81,35,3,0.4,0.92,64,2,0.42,0.97,0,0.71,3.88,0.42,0,0.36,0.36,0.65,3,False,False,0,,0,
E01410,Employee_1410,20,HR,PhD,Mid,683181,3,2010,2.69,3.66,2.27,0.84,66,4,0.05,0.95,98,2,0.61,0.54,0,0.91,3.49,0.02,1,0.42,0.56,1.3,2,False,True,0,,0,
E01411,Employee_1411,15,HR,PhD,Mid,816285,3,2021,2.99,3.3,3.82,1.0,53,2,0.46,0.85,60,3,0.21,0.24,1,0.86,3.28,1.0,3,0.76,0.59,1.05,2,False,False,0,,0,
E01412,Employee_1412,5,IT,Bachelor,Mid,657553,1,2025,2.86,1.98,4.0,0.97,31,2,0.64,0.87,8,1,0.5,0.57,0,0.77,4.03,0.9,1,0.53,1.0,1.11,1,False,True,0,,0,
E01413,Employee_1413,12,Legal,Bachelor,Entry,546355,2,2023,3.17,3.34,3.25,0.85,67,2,0.21,0.95,39,2,0.76,1.0,0,0.53,4.62,0.56,3,0.61,0.47,0.8,2,False,True,0,,0,
E01414,Employee_1414,17,Sales,Bachelor,Manager,2013963,3,2024,4.37,4.07,4.25,1.0,44,4,0.37,0.88,9,1,0.8,0.72,1,0.67,3.53,0.92,4,0.8,0.82,0.97,3,False,True,0,,0,
E01415,Employee_1415,18,Operations,Bachelor,Entry,572904,2,2007,2.77,1.45,2.53,1.0,25,2,0.15,0.85,63,3,0.08,0.0,0,0.88,4.71,0.64,0,0.81,0.67,1.19,1,False,True,0,,0,
E01416,Employee_1416,4,Operations,Diploma,Mid,958423,1,2025,3.09,1.41,4.63,0.96,6,0,0.03,0.87,12,3,0.6,1.0,0,0.75,4.36,1.0,1,0.39,0.67,1.03,1,False,True,0,,0,
E01417,Employee_1417,6,Operations,Diploma,Senior,1371687,0,2022,2.09,2.96,2.84,1.0,14,0,0.28,0.91,0,3,0.22,0.87,0,0.74,3.15,0.8,5,0.62,0.67,1.12,3,False,False,0,,0,
E01418,Employee_1418,18,Sales,Diploma,Manager,2159291,1,2021,3.4,3.24,4.02,1.0,36,4,0.21,0.89,3,3,0.98,0.38,0,0.64,3.79,0.16,3,0.56,0.91,0.99,2,False,False,0,,0,
E01419,Employee_1419,23,Finance,PhD,Mid,821279,3,2003,2.31,2.69,2.42,0.84,34,3,0.25,0.86,14,1,1.0,0.41,1,1.0,3.44,0.26,5,0.62,0.62,1.17,1,False,True,0,,0,
E01420,Employee_1420,0,Finance,Bachelor,Mid,817785,0,2025,3.8,2.84,3.23,1.0,25,0,0.27,0.87,38,1,0.83,0.24,0,0.94,3.9,0.54,3,0.57,0.4,0.6,1,False,False,0,,0,
E01421,Employee_1421,7,Operations,Master,Senior,1528236,2,2021,4.66,4.66,3.08,1.0,57,3,0.36,0.99,11,2,0.7,0.87,0,1.0,4.56,0.79,0,0.56,0.7,0.89,1,False,True,0,,0,
E01422,Employee_1422,1,Sales,Master,Entry,683853,0,2024,2.76,2.6,2.17,1.0,0,1,0.23,0.93,4,1,0.52,0.72,0,0.8,3.52,0.46,4,0.85,0.93,0.85,3,False,True,0,,0,
E01423,Employee_1423,11,IT,Master,Entry,685808,1,2017,3.72,4.54,3.24,1.0,52,3,0.02,0.95,38,3,0.79,0.43,0,1.0,4.81,0.63,2,0.21,0.36,0.62,2,False,True,0,,0,
E01424,Employee_1424,4,Operations,Master,Entry,473232,1,2022,3.01,2.1,3.63,1.0,24,0,0.35,0.9,7,1,0.98,0.44,0,0.98,3.7,0.36,5,0.24,0.35,1.16,0,False,False,0,,0,
E01425,Employee_1425,24,Legal,Bachelor,Entry,462682,2,2017,3.84,4.28,2.48,1.0,53,4,0.34,1.0,57,3,1.0,0.53,0,0.87,2.42,0.13,5,0.99,0.39,0.94,2,False,True,0,,0,
E01426,Employee_1426,22,IT,Diploma,Manager,2077714,3,2006,5.0,4.72,2.74,1.0,44,3,0.02,0.97,16,1,0.95,0.02,0,0.74,4.66,0.16,5,0.82,0.73,0.76,0,False,False,0,,0,
E01427,Employee_1427,15,Sales,Diploma,Entry,494719,1,2019,2.39,3.81,3.77,0.95,24,3,0.58,0.91,48,1,0.64,0.4,0,0.83,2.2,0.54,3,0.49,0.53,1.36,2,False,False,0,,0,
E01428,Employee_1428,20,HR,Bachelor,Mid,1033017,2,2005,3.6,4.42,2.39,1.0,37,5,0.4,0.99,16,3,1.0,0.8,0,0.68,3.48,0.45,4,0.99,0.13,1.28,2,False,False,0,,0,
E01429,Employee_1429,4,Sales,Master,Manager,1716458,0,2024,2.07,2.7,3.87,0.98,36,4,0.2,0.92,24,0,0.57,0.25,0,0.64,3.05,0.11,2,0.29,0.93,1.4,3,False,False,0,,0,
E01430,Employee_1430,1,IT,Diploma,Manager,2448387,0,2024,2.71,3.06,3.9,1.0,20,0,0.13,1.0,29,2,0.53,0.8,0,0.81,3.74,0.83,4,0.6,0.19,0.94,0,False,True,0,,0,
E01431,Employee_1431,11,HR,Master,Entry,583603,2,2020,3.21,2.6,3.65,0.99,44,0,0.31,0.87,36,3,0.74,0.6,0,0.73,4.33,0.51,5,0.71,0.65,1.24,2,True,False,0,,0,
E01432,Employee_1432,7,Finance,Diploma,Senior,1497649,1,2022,1.98,1.78,4.15,1.0,12,0,0.2,0.93,28,3,1.0,0.66,0,0.8,4.97,0.44,4,0.5,0.83,1.11,2,False,False,0,,0,
E01433,Employee_1433,9,Finance,Bachelor,Mid,686177,2,2017,3.46,4.0,4.64,0.9,29,2,0.26,0.94,16,1,1.0,0.53,0,0.57,2.39,0.5,2,0.99,0.74,1.12,2,False,True,0,,0,
E01434,Employee_1434,25,IT,PhD,Manager,2234255,2,2002,2.47,1.64,3.47,0.94,79,2,0.22,0.95,43,2,0.41,0.81,0,0.73,2.31,1.0,3,0.77,0.4,0.98,3,False,True,1,2025.0,8,
E01435,Employee_1435,14,Sales,Bachelor,Manager,1691887,2,2022,3.8,4.94,4.29,1.0,37,1,0.36,0.94,33,2,0.97,0.04,0,0.83,3.63,0.74,3,0.31,0.37,0.81,3,False,False,0,,0,
E01436,Employee_1436,4,Operations,Bachelor,Entry,685665,1,2024,3.26,3.61,3.44,1.0,57,1,0.46,0.86,3,2,0.28,0.83,0,0.67,2.78,0.68,5,0.76,0.88,0.81,0,False,False,1,2025.0,19,
E01437,Employee_1437,3,Operations,PhD,Entry,589126,1,2022,2.66,1.31,4.0,0.91,12,0,0.11,0.99,37,3,1.0,0.52,0,1.0,3.98,0.91,3,0.5,0.41,1.08,0,False,True,0,,0,
E01438,Employee_1438,12,Legal,Bachelor,Entry,594989,1,2018,3.74,3.26,4.03,1.0,29,1,0.17,0.99,39,1,0.63,0.38,0,0.73,5.0,0.45,3,0.41,0.28,0.82,1,False,True,0,,0,
E01439,Employee_1439,14,HR,Master,Entry,742427,2,2017,3.75,2.89,3.47,1.0,45,1,0.53,0.89,61,0,0.89,0.84,0,0.68,3.63,0.84,5,0.87,0.75,0.85,0,False,False,0,,0,
E01440,Employee_1440,7,Operations,Master,Senior,1354737,0,2020,3.92,2.51,4.19,0.92,30,3,0.18,0.92,35,2,0.59,0.55,1,0.63,2.02,0.7,5,1.0,0.63,0.66,2,False,True,1,2025.0,11,
E01441,Employee_1441,1,HR,Diploma,Entry,567135,0,2025,2.23,2.91,3.05,0.92,59,4,0.45,0.96,38,2,0.39,0.31,0,0.94,3.01,0.33,5,0.82,0.83,0.66,2,False,False,0,,0,
E01442,Employee_1442,8,Operations,Master,Senior,1476603,1,2023,2.1,2.06,2.92,1.0,44,1,0.21,1.0,10,3,1.0,0.49,0,0.75,3.7,0.72,0,0.85,0.2,1.28,1,False,True,0,,0,
E01443,Employee_1443,22,Finance,Master,Mid,707300,2,2024,2.32,2.34,3.93,0.83,21,0,0.42,0.97,37,2,0.89,0.82,0,1.0,4.46,1.0,2,1.0,0.53,0.88,3,False,True,0,,0,
E01444,Employee_1444,14,HR,Master,Entry,653532,3,2014,3.36,4.82,3.87,0.93,30,4,0.33,0.99,0,3,0.75,1.0,0,0.78,4.39,0.68,5,0.86,0.66,0.92,3,False,False,0,,0,
E01445,Employee_1445,1,Operations,Bachelor,Senior,1364071,0,2024,1.46,1.25,2.57,0.71,3,0,0.14,0.92,93,0,0.18,0.77,0,0.81,4.37,0.37,3,0.63,0.62,1.2,3,False,False,0,,0,
E01446,Employee_1446,5,IT,Master,Entry,668286,0,2025,3.65,5.0,4.58,1.0,22,1,0.36,0.94,5,2,0.69,1.0,0,0.62,2.6,0.16,0,0.6,0.59,1.21,3,False,False,1,2025.0,14,
E01447,Employee_1447,6,Operations,Diploma,Senior,1281475,2,2025,3.72,2.09,4.86,0.79,45,1,0.03,0.98,2,2,0.69,0.35,0,0.97,3.64,0.46,4,0.45,0.75,0.94,3,False,False,0,,0,
E01448,Employee_1448,15,IT,Diploma,Mid,981606,1,2010,2.04,2.02,4.48,1.0,53,1,0.36,0.84,122,2,0.4,0.71,0,0.87,3.82,1.0,4,0.22,0.55,1.1,0,False,True,0,,0,
E01449,Employee_1449,10,Legal,PhD,Mid,967331,2,2017,4.44,5.0,1.97,1.0,35,1,0.12,0.88,45,0,0.36,0.26,0,0.74,4.18,0.46,1,1.0,0.47,0.91,2,False,False,0,,0,
E01450,Employee_1450,21,Sales,Diploma,Senior,1546224,2,2014,2.24,1.32,4.17,1.0,41,1,0.24,0.88,1,1,0.89,0.47,0,0.54,2.06,0.44,2,0.83,0.82,1.14,1,False,False,0,,0,
E01451,Employee_1451,3,IT,Master,Mid,949012,1,2022,3.71,4.46,3.7,1.0,30,1,0.22,0.83,6,2,0.73,0.63,0,0.72,3.18,0.17,0,0.61,0.61,1.04,1,False,False,0,,0,
E01452,Employee_1452,2,Finance,Master,Senior,1179179,0,2024,3.69,3.3,4.39,1.0,24,1,0.1,0.83,5,2,0.79,0.16,0,1.0,4.95,0.73,4,0.95,0.61,1.12,1,False,True,1,2025.0,9,
E01453,Employee_1453,8,Legal,Diploma,Entry,520721,0,2025,3.5,4.22,4.44,1.0,29,2,0.46,0.97,23,2,0.63,0.64,0,0.77,3.37,0.6,0,0.64,0.78,1.25,0,False,True,0,,0,
E01454,Employee_1454,14,HR,Bachelor,Senior,1442563,1,2013,4.18,3.4,4.31,1.0,29,3,0.22,0.91,101,3,0.28,0.04,1,0.85,4.04,0.27,5,0.4,0.51,1.34,1,False,False,0,,0,
E01455,Employee_1455,25,Finance,Bachelor,Senior,1459330,1,2013,3.3,3.91,3.71,0.85,52,3,0.03,0.94,5,0,0.95,1.0,0,0.76,2.44,0.42,2,1.0,1.0,0.8,3,False,True,0,,0,
E01456,Employee_1456,24,IT,Diploma,Entry,605934,2,2001,4.66,5.0,2.44,1.0,35,3,0.58,0.87,26,2,0.85,0.19,0,0.97,5.0,0.84,3,0.91,0.49,1.03,1,False,True,0,,0,
E01457,Employee_1457,6,Legal,Bachelor,Entry,694290,0,2024,2.53,2.57,3.83,0.89,43,2,0.7,0.89,54,2,0.51,0.0,1,0.89,4.33,0.74,5,0.93,0.7,1.08,1,False,False,0,,0,
E01458,Employee_1458,16,Finance,Master,Manager,1351032,1,2011,3.78,3.77,4.05,1.0,88,6,0.2,0.97,32,0,0.94,0.03,0,0.65,4.06,0.16,5,0.78,0.6,1.21,3,False,False,0,,0,
E01459,Employee_1459,10,Legal,Bachelor,Manager,2421070,1,2023,3.28,3.05,2.98,1.0,38,1,0.28,0.93,27,1,0.63,0.25,0,0.93,3.84,0.39,5,0.17,0.0,1.02,1,False,True,0,,0,
E01460,Employee_1460,12,Finance,Bachelor,Entry,555429,1,2023,3.71,3.75,3.53,1.0,36,3,0.19,0.97,12,1,0.59,0.09,0,0.92,4.75,1.0,3,0.62,0.85,0.96,1,True,False,0,,0,
E01461,Employee_1461,15,HR,PhD,Mid,890074,1,2025,3.29,3.96,4.26,0.92,22,5,0.27,0.91,7,2,0.28,0.04,0,0.91,4.05,0.1,1,0.44,0.61,0.85,2,False,False,0,,0,
E01462,Employee_1462,25,Sales,Master,Entry,587520,2,2021,3.75,3.38,3.2,1.0,46,6,0.52,0.93,106,3,0.69,0.56,0,0.73,4.97,0.03,0,0.6,0.7,0.95,3,False,False,0,,0,
E01463,Employee_1463,3,Sales,Diploma,Manager,2299180,0,2022,1.32,1.0,3.6,0.71,37,1,0.39,0.97,36,0,0.86,0.62,0,0.88,4.81,0.53,0,0.74,0.32,1.4,3,False,True,0,,0,
E01464,Employee_1464,19,Legal,Bachelor,Manager,2170102,1,2016,2.02,2.32,3.47,1.0,35,3,0.14,0.82,25,3,0.39,0.49,0,0.89,3.4,0.64,0,0.99,0.13,0.99,1,False,False,0,,0,
E01465,Employee_1465,6,Finance,PhD,Mid,776717,2,2022,4.28,4.13,3.34,0.99,39,0,0.23,0.91,16,2,0.71,1.0,0,0.94,4.25,0.43,0,0.54,1.0,1.13,0,False,False,0,,0,
E01466,Employee_1466,11,HR,Master,Entry,636709,2,2022,3.13,3.44,3.94,1.0,7,1,0.21,1.0,35,1,0.86,1.0,0,0.84,2.33,0.58,3,0.31,0.46,1.1,0,True,True,0,,0,
E01467,Employee_1467,21,Finance,Bachelor,Entry,583165,0,2005,1.9,1.84,4.09,1.0,38,3,0.47,0.88,19,1,0.18,0.2,0,0.8,4.38,0.76,3,0.69,0.42,1.24,3,False,True,1,2025.0,10,
E01468,Employee_1468,1,Finance,PhD,Entry,719833,0,2024,4.03,2.43,3.57,1.0,32,0,0.23,0.93,16,2,0.68,0.7,0,0.77,4.39,0.83,0,0.78,0.51,1.4,3,False,False,0,,0,
E01469,Employee_1469,18,Finance,PhD,Mid,741015,2,2011,4.31,4.9,3.4,1.0,45,1,0.32,0.92,30,1,1.0,0.7,0,0.6,3.44,0.37,3,0.73,0.76,1.1,1,False,False,0,,0,
E01470,Employee_1470,11,Sales,PhD,Senior,1145384,1,2019,2.94,4.17,3.04,0.95,57,0,0.35,0.84,2,0,1.0,0.7,0,1.0,4.75,0.8,5,1.0,0.35,1.07,1,False,False,0,,0,
E01471,Employee_1471,17,IT,Diploma,Senior,1851032,0,2017,2.75,2.69,2.65,0.93,65,1,0.44,0.89,1,0,0.53,0.6,1,0.74,1.64,0.3,5,0.92,0.7,0.99,2,False,True,0,,0,
E01472,Employee_1472,21,Operations,Bachelor,Mid,905523,2,2018,4.73,5.0,2.46,0.9,25,3,0.11,0.92,34,2,0.21,0.28,0,0.85,2.94,0.58,5,0.56,0.64,1.02,2,False,True,0,,0,
E01473,Employee_1473,5,Finance,PhD,Mid,1005647,1,2022,3.18,2.2,3.36,0.79,27,2,0.23,0.89,71,0,0.32,0.66,0,0.85,3.12,0.25,0,0.63,0.61,1.01,1,False,True,0,,0,
E01474,Employee_1474,6,Finance,Bachelor,Senior,1564210,2,2019,4.76,4.97,3.93,1.0,10,4,0.39,0.93,9,1,0.66,0.56,0,1.0,4.11,1.0,0,0.46,0.45,0.72,3,False,True,0,,0,
E01475,Employee_1475,16,Finance,Master,Entry,534039,3,2010,2.92,2.87,4.71,0.68,23,3,0.28,0.9,14,2,0.44,0.09,0,0.54,4.19,0.28,1,0.71,0.76,1.19,3,False,False,0,,0,
E01476,Employee_1476,7,Finance,Diploma,Entry,720921,0,2021,1.36,1.38,3.59,0.75,14,1,0.29,0.87,60,3,0.74,0.7,0,0.7,3.36,0.23,2,1.0,0.18,1.28,1,False,False,0,,0,
E01477,Employee_1477,20,IT,Master,Manager,1735374,0,2011,2.8,3.79,3.69,0.95,36,4,0.25,0.92,56,0,0.83,0.38,0,0.89,4.21,0.79,4,0.35,0.45,1.15,3,False,True,0,,0,
E01478,Employee_1478,20,IT,Diploma,Mid,891172,0,2017,3.28,3.24,3.51,0.95,48,1,0.34,0.99,26,2,0.4,0.25,0,0.93,3.69,0.33,0,0.73,1.0,0.7,1,False,True,0,,0,
E01479,Employee_1479,2,HR,PhD,Mid,764136,0,2025,2.26,3.12,4.56,0.98,9,1,0.68,0.97,21,0,0.61,0.0,0,0.75,3.21,0.66,2,0.57,0.65,1.18,2,False,False,0,,0,
E01480,Employee_1480,24,Legal,PhD,Senior,1158118,0,2011,3.32,3.76,4.23,1.0,46,6,0.23,0.92,14,0,0.66,0.0,0,0.73,4.69,0.68,2,0.77,0.81,1.28,1,False,True,1,2025.0,19,
E01481,Employee_1481,4,HR,PhD,Mid,915392,0,2022,2.37,1.0,4.42,1.0,32,2,0.42,0.88,21,2,0.67,0.16,0,1.0,2.98,0.52,5,1.0,0.71,0.91,3,False,False,0,,0,
E01482,Employee_1482,5,HR,Diploma,Entry,540703,1,2022,1.72,1.15,2.84,1.0,12,1,0.28,0.9,52,3,0.5,0.45,0,0.92,4.71,0.58,0,0.8,0.19,0.87,1,False,False,0,,0,
E01483,Employee_1483,25,IT,PhD,Entry,688861,0,2008,2.42,2.23,2.7,0.85,27,2,0.25,0.98,65,2,0.3,0.0,0,0.54,4.5,0.25,4,0.84,0.97,1.02,0,False,True,0,,0,
E01484,Employee_1484,14,HR,Diploma,Mid,817365,2,2021,4.12,3.53,4.66,1.0,40,4,0.18,0.95,36,2,0.34,0.39,0,0.59,4.74,0.55,1,0.49,0.66,1.15,0,False,True,0,,0,
E01485,Employee_1485,1,Operations,Bachelor,Mid,683574,0,2024,3.83,3.82,2.8,0.87,15,1,0.07,0.86,10,2,0.94,0.44,0,0.84,4.46,0.69,5,0.55,0.98,1.08,3,False,True,0,,0,
E01486,Employee_1486,25,Legal,Diploma,Senior,934183,3,2017,4.61,3.98,3.2,1.0,64,2,0.33,0.92,4,3,1.0,0.35,0,0.96,4.77,0.6,5,0.75,0.63,0.82,2,False,False,0,,0,
E01487,Employee_1487,19,Legal,PhD,Mid,801110,1,2021,3.79,2.98,3.88,0.87,30,7,0.37,0.85,68,1,0.26,0.47,0,0.75,3.88,0.52,3,0.75,0.7,1.11,0,False,False,0,,0,
E01488,Employee_1488,19,HR,Diploma,Mid,969030,2,2015,3.99,4.0,3.05,1.0,57,3,0.1,0.97,55,3,0.46,0.26,0,0.84,2.74,0.59,4,0.45,0.62,1.02,3,False,True,0,,0,
E01489,Employee_1489,19,HR,Bachelor,Mid,931871,2,2015,3.23,3.55,3.5,1.0,36,5,0.14,0.99,10,0,0.53,0.84,0,0.74,3.78,0.55,0,0.37,0.99,1.04,1,False,False,0,,0,
E01490,Employee_1490,0,Operations,Bachelor,Leadership,4215839,0,2025,3.74,4.17,4.47,1.0,24,2,0.2,0.97,3,2,1.0,0.62,0,1.0,3.93,0.57,4,1.0,0.33,1.09,0,False,True,0,,0,
E01491,Employee_1491,5,Operations,PhD,Leadership,3251470,0,2020,3.77,3.91,4.18,0.8,48,1,0.49,0.91,49,3,0.54,0.0,0,0.46,2.61,0.66,0,0.7,0.3,1.02,0,False,False,0,,0,
E01492,Employee_1492,7,IT,Master,Leadership,3327486,1,2025,4.26,4.33,2.69,1.0,14,0,0.43,0.94,44,2,0.85,0.21,0,0.87,4.71,0.63,5,0.4,1.0,0.91,3,True,False,1,2025.0,15,
E01493,Employee_1493,12,Sales,Master,Entry,635205,1,2018,2.3,2.6,2.96,0.72,26,1,0.51,0.94,62,0,0.75,0.81,0,0.93,2.92,0.66,0,0.79,0.81,0.6,1,False,True,0,,0,
E01494,Employee_1494,19,HR,PhD,Senior,1187929,0,2015,3.5,2.91,3.63,1.0,55,2,0.05,0.93,1,3,1.0,0.44,1,0.94,3.21,0.21,1,0.59,0.65,1.19,1,False,True,0,,0,
E01495,Employee_1495,16,Operations,PhD,Entry,695352,0,2016,2.55,1.97,2.88,0.92,27,4,0.17,0.97,54,2,0.21,0.83,1,0.57,3.04,0.96,5,0.82,0.67,1.04,3,False,False,0,,0,
E01496,Employee_1496,7,Finance,Bachelor,Entry,590876,0,2024,2.99,2.27,2.93,0.9,31,1,0.4,0.93,8,0,0.31,0.24,0,0.71,3.56,0.72,5,0.52,0.76,1.06,3,False,False,0,,0,
E01497,Employee_1497,18,Legal,Bachelor,Mid,968250,1,2013,1.57,1.69,4.74,0.86,67,1,0.14,0.86,1,3,0.76,0.92,0,1.0,3.96,0.4,4,0.64,0.4,1.18,3,True,True,0,,0,
E01498,Employee_1498,24,IT,Bachelor,Entry,678823,3,2018,5.0,5.0,3.47,1.0,64,3,0.31,0.94,23,2,0.59,0.4,0,0.6,3.85,0.67,4,0.42,0.41,0.72,1,False,False,0,,0,
E01499,Employee_1499,25,Finance,Bachelor,Mid,726420,1,2014,1.99,2.51,4.44,0.89,39,3,0.07,0.96,6,3,0.73,0.16,0,0.7,3.4,0.66,3,0.61,0.35,0.79,1,False,True,1,2025.0,11,
E01500,Employee_1500,17,IT,Diploma,Entry,455966,2,2017,3.92,4.29,4.49,0.78,12,3,0.34,0.92,10,1,0.59,0.15,0,0.89,3.92,0.76,2,0.62,0.57,0.98,2,False,False,0,,0,
E01501,Employee_1501,5,HR,Bachelor,Senior,1398006,1,2024,3.4,2.9,3.9,0.87,24,5,0.26,0.92,48,3,0.47,0.0,0,0.68,3.84,0.76,2,0.55,0.47,1.28,2,False,True,0,,0,
E01502,Employee_1502,5,Operations,Bachelor,Senior,1516816,1,2024,3.62,4.62,3.82,1.0,49,2,0.04,1.0,50,2,0.55,0.15,1,0.69,4.07,0.57,0,1.0,0.76,1.06,1,False,False,0,,0,
E01503,Employee_1503,7,Finance,Diploma,Manager,1798680,2,2020,2.91,2.59,4.14,0.93,32,3,0.3,0.88,6,3,1.0,1.0,0,0.87,2.62,0.79,2,0.13,1.0,1.22,0,True,False,0,,0,
E01504,Employee_1504,19,HR,PhD,Manager,2081779,0,2010,2.12,2.26,3.71,0.75,33,0,0.3,0.93,22,3,0.49,0.44,0,0.87,5.0,0.89,4,0.36,0.97,1.24,0,False,True,0,,0,
E01505,Employee_1505,3,HR,Bachelor,Senior,1759910,1,2022,3.31,3.3,3.07,1.0,28,3,0.11,0.88,12,0,0.7,1.0,0,0.79,3.86,0.42,4,0.67,0.53,1.07,2,False,False,0,,0,
E01506,Employee_1506,9,HR,Master,Mid,802227,3,2021,3.7,3.52,3.89,1.0,11,2,0.21,0.99,5,1,0.4,0.71,0,0.56,2.99,0.79,0,0.97,0.85,0.72,0,False,True,0,,0,
E01507,Employee_1507,18,Operations,Bachelor,Leadership,3872111,3,2014,4.56,4.35,3.72,0.95,35,5,0.34,0.82,4,3,0.75,0.0,0,0.72,4.66,0.83,1,0.87,0.26,1.1,3,False,False,0,,0,
E01508,Employee_1508,9,Sales,Master,Mid,995763,1,2024,4.07,2.91,3.81,1.0,32,1,0.12,0.88,14,2,0.61,0.32,0,0.9,5.0,0.56,2,0.52,0.44,0.7,1,False,False,0,,0,
E01509,Employee_1509,24,Legal,Diploma,Mid,906399,1,2023,3.31,4.27,3.23,0.95,58,0,0.19,0.97,51,3,0.67,0.31,0,0.86,4.26,0.56,3,0.58,1.0,1.16,3,False,False,0,,0,
E01510,Employee_1510,21,Sales,Bachelor,Senior,1388200,0,2017,2.67,3.04,4.49,0.86,71,4,0.39,1.0,2,3,0.94,0.14,0,0.83,2.96,0.59,1,0.37,0.42,0.97,2,False,True,0,,0,
E01511,Employee_1511,15,HR,Master,Senior,1640245,3,2014,3.77,3.47,4.14,1.0,14,3,0.16,0.93,134,0,0.32,0.42,0,0.89,4.89,0.58,3,0.58,0.5,1.06,2,False,False,0,,0,
E01512,Employee_1512,16,Operations,Diploma,Entry,439767,0,2011,2.71,2.31,3.84,1.0,45,0,0.14,0.97,29,1,0.5,0.03,0,0.94,2.38,0.39,3,0.36,0.55,1.01,1,False,False,0,,0,
E01513,Employee_1513,15,Legal,PhD,Mid,1017204,2,2011,4.48,5.0,3.84,1.0,44,3,0.19,0.96,38,2,0.45,0.55,1,1.0,4.76,0.45,3,0.93,0.41,0.9,3,False,False,0,,0,
E01514,Employee_1514,1,Legal,Diploma,Mid,998731,0,2024,4.01,4.44,2.14,1.0,43,0,0.25,0.89,7,0,0.58,0.05,0,0.71,3.56,0.58,2,0.88,0.04,0.85,3,False,True,0,,0,
E01515,Employee_1515,5,IT,Master,Senior,1567089,0,2025,3.08,2.88,3.5,1.0,35,0,0.32,0.94,37,1,0.33,0.53,0,0.75,3.7,0.51,2,0.51,0.6,0.88,3,True,True,0,,0,
E01516,Employee_1516,21,Operations,Diploma,Entry,640278,1,2022,3.27,3.27,3.44,1.0,64,0,0.4,0.92,27,2,0.88,0.68,0,0.77,4.84,0.51,4,0.59,0.49,1.2,2,False,True,0,,0,
E01517,Employee_1517,23,IT,Master,Manager,1937546,1,2021,3.28,4.67,3.77,1.0,50,9,0.25,0.86,53,0,0.49,0.78,0,0.68,4.02,0.0,2,0.19,0.56,1.02,3,False,False,0,,0,
E01518,Employee_1518,15,Finance,Bachelor,Senior,1292678,3,2021,3.97,4.66,2.99,1.0,26,2,0.32,0.98,55,3,0.45,0.69,0,0.78,3.35,0.49,4,0.41,0.3,0.92,0,False,False,0,,0,
